,ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,service,duration,orig_bytes,resp_bytes,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,proto_icmp,proto_tcp,proto_udp,conn_state_OTH,conn_state_REJ,conn_state_RSTO,conn_state_RSTOS0,conn_state_RSTR,conn_state_RSTRH,conn_state_S0,conn_state_S1,conn_state_S2,conn_state_S3,conn_state_SF,conn_state_SH,conn_state_SHR,label
307,1525879965.045227,C6dPsx4yYNIbqWTce4,192.168.100.103,34062.0,155.46.59.201,8080.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
308,1525879911.015602,CAG2F71J798gMh6oL9,192.168.100.103,43763.0,83.247.166.187,33143.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
309,1525879966.025422,Cm5l9426REhbdidSR,192.168.100.103,40119.0,17.88.158.186,23.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
310,1525879912.015784,CnzFgs3o7q7FNfv1Q8,192.168.100.103,43763.0,213.163.116.34,25409.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
311,1525879967.025357,C0Np1E4Jmb4f0P4Qnk,192.168.100.103,38497.0,162.221.168.105,8080.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
312,1525879967.045343,CZbStO6P0KJm45cj2,192.168.100.103,45599.0,209.67.210.70,9527.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
313,1525879913.015967,Cf2JBD4hwfrCDntXK5,192.168.100.103,43763.0,157.114.127.170,449.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
314,1525879968.025293,CnvMPv3hA6IjJ3eTwi,192.168.100.103,35040.0,12.12.209.151,8080.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
315,1525879968.045278,CKX71o30LcIVpZhHL1,192.168.100.103,36497.0,34.37.240.3,8080.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
316,1525879914.01565,CJs03jM9r6Uz16TB4,192.168.100.103,43763.0,71.238.84.246,17870.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
317,1525879969.016228,Cfs55y4nVg18aIHHgd,192.168.100.103,59428.0,110.47.17.188,52448.0,-,2.999056,0,0,-,-,0.0,S,3.0,180.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
318,1525879914.209556,CtDV071Kp6Xqlv7Yzi,71.238.84.246,3.0,192.168.100.103,3.0,-,0.0,0,0,-,-,0.0,-,1.0,68.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Benign
319,1525879915.015583,CUhGLV3PRyPuQstsV1,192.168.100.103,43763.0,204.214.98.79,33629.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
320,1525879970.045394,C71dMA2lij5cfmARe1,192.168.100.103,42505.0,219.204.6.56,23.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
321,1525879916.015516,CfWpfK2Ucv29wi6fF7,192.168.100.103,43763.0,121.0.191.22,62488.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
322,1525879971.016096,CESt474PtMQwGS5Jua,192.168.100.103,34145.0,92.214.95.32,2323.0,-,2.999307,0,0,-,-,0.0,S,3.0,180.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
323,1525879917.015698,C1fHMK2RPiqAkFFJ8f,192.168.100.103,43763.0,49.199.231.170,26992.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
324,1525879972.025274,CBg38xa47Essr7wHe,192.168.100.103,50843.0,14.246.219.223,23.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
325,1525879918.01588,CV8ygf3gkEaCjmoOE1,192.168.100.103,43763.0,51.251.233.96,4721.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
326,1525879919.015813,CA9Wpa1ZR8bE6irrl9,192.168.100.103,43763.0,71.240.148.36,55269.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
327,1525879974.016645,C048cz4pbB8gk8t6W9,192.168.100.103,52778.0,205.241.243.223,9527.0,-,2.998814,0,0,-,-,0.0,S,3.0,180.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
328,1525879974.045381,CWQcMw4aP9sHA49vN4,192.168.100.103,40119.0,17.88.158.186,23.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
329,1525879975.016579,CTiSntfEGFhbPvGz4,192.168.100.103,56165.0,71.254.50.237,8080.0,-,2.99881,0,0,-,-,0.0,S,3.0,180.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
330,1525879975.045314,CVr9n62vNH333VzbW1,192.168.100.103,38497.0,162.221.168.105,8080.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
331,1525879921.015929,Cu9Vqp11U3gdPLsF9a,192.168.100.103,43763.0,121.36.25.39,35933.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
332,1525879976.016513,CUOMGo4Abx2zHXZw71,192.168.100.103,44877.0,79.169.2.244,8080.0,-,2.998821,0,0,-,-,0.0,S,3.0,180.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
333,1525879976.025259,Cs5RBT3HvZCOBB28md,192.168.100.103,59428.0,110.47.17.188,52448.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
334,1525879976.045498,C10QzTT9PkcYBM675,192.168.100.103,35040.0,12.12.209.151,8080.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
335,1525879922.015861,C9UbQh1s44P3Urf7ub,192.168.100.103,43763.0,71.121.63.250,37802.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
336,1525879977.016947,C9SccJAsTgUGFuxy,192.168.100.103,45797.0,71.105.128.141,23.0,-,2.998571,0,0,-,-,0.0,S,3.0,180.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
337,1525879923.015545,CuXxaY1KJMs6Y9LP33,192.168.100.103,43763.0,84.30.189.132,25314.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
338,1525879978.025376,CG4iRv4xxvk2CkYC17,192.168.100.103,34145.0,92.214.95.32,2323.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
339,1525879924.015978,CKrqhzsA4VRNECPr9,192.168.100.103,43763.0,43.117.149.160,21448.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
340,1525879979.016565,CODYMB39NI4eo99hS,192.168.100.103,38488.0,198.132.147.133,33031.0,-,2.998812,0,0,-,-,0.0,S,3.0,180.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
341,1525879925.015171,Cznts83c6PHMpqhihl,192.168.100.103,43763.0,253.87.152.68,27954.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
342,1525879980.016998,CVWEoz11k0hSl2vXu9,192.168.100.103,43560.0,95.169.57.151,2323.0,-,2.998323,0,0,-,-,0.0,S,3.0,180.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
343,1525879980.045483,CthhdDeFKifffsK66,192.168.100.103,50843.0,14.246.219.223,23.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
344,1525879926.015595,CUrf5P2OUyWEGYj0xa,192.168.100.103,43763.0,59.21.34.21,43193.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
345,1525879981.016683,C2a67ney1GSkKvOif,192.168.100.103,56337.0,38.121.89.115,23.0,-,2.998821,0,0,-,-,0.0,S,3.0,180.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
346,1525879981.025438,CmCDLV2zJJSrEKSVy2,192.168.100.103,52778.0,205.241.243.223,9527.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
347,1525879927.015282,C7prn229PJZSdktJh2,192.168.100.103,43763.0,4.234.192.141,60838.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
348,1525879982.016616,Cj0mt82X995p7pTnTf,192.168.100.103,36579.0,53.96.17.85,23.0,-,2.998813,0,0,-,-,0.0,S,3.0,180.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
349,1525879982.025612,CZjRfs3Il76ck8uzhh,192.168.100.103,56165.0,71.254.50.237,8080.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
350,1525879928.01571,CFgaO84iHn8uyqyVib,192.168.100.103,43763.0,78.18.207.0,42605.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
351,1525879983.025296,CtQmbs3ibrNKmpVvpf,192.168.100.103,44877.0,79.169.2.244,8080.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
352,1525879929.015643,CfySXO1nX82OADTlM6,192.168.100.103,43763.0,141.202.129.207,46786.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
353,1525879984.016485,CMMGTo4xBShkx2Tq8e,192.168.100.103,45158.0,119.103.153.35,2323.0,-,2.99881,0,0,-,-,0.0,S,3.0,180.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
354,1525879984.025484,Cq5W9E4tPxXAJLl9Dh,192.168.100.103,45797.0,71.105.128.141,23.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
355,1525879984.045492,CZHACg1ZeorbaeaL92,192.168.100.103,59428.0,110.47.17.188,52448.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
356,1525879930.01584,ChwZtq2HV52bXtkHjh,192.168.100.103,43763.0,122.152.235.118,8921.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
357,1525879931.015759,C6vPbm4JMUncPFnQ31,192.168.100.103,43763.0,97.211.244.166,21732.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
358,1525879986.025361,CQfuOP2FjMGdntEKbd,192.168.100.103,38488.0,198.132.147.133,33031.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
359,1525879986.045356,C6FJwC2MGmcGMTUrq8,192.168.100.103,34145.0,92.214.95.32,2323.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
360,1525879985.016918,CGF9Zs4WX7uwMwRuS6,192.168.100.103,33389.0,186.123.152.148,8080.0,-,1.746782,0,0,-,-,0.0,Sr,2.0,120.0,1.0,40.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PartOfAHorizontalPortScan
361,1525879932.015443,CSbFej2X5E2Wd3163f,192.168.100.103,43763.0,40.184.162.188,44071.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
362,1525879987.016786,C41xnMSDqEGzmO5W9,192.168.100.103,54563.0,38.104.53.211,23.0,-,2.998819,0,0,-,-,0.0,S,3.0,180.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
363,1525879987.025283,C89X7D1qQvBG1Ox1L1,192.168.100.103,43560.0,95.169.57.151,2323.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
364,1525879933.015385,Cf9FNrgjP8FwnJss6,192.168.100.103,43763.0,250.171.121.196,40582.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
365,1525879988.016471,C6LZJR29VqwCUP9U7f,192.168.100.103,59363.0,77.157.151.210,23.0,-,2.999062,0,0,-,-,0.0,S,3.0,180.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
366,1525879988.025466,Cihp674pgKVjrk54Zb,192.168.100.103,56337.0,38.121.89.115,23.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
367,1525879934.015558,Ck0SSZ2yY0fwyDGLOk,192.168.100.103,43763.0,146.201.83.171,15937.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
368,1525879989.0254,CmQLg833mHY9ZkePj6,192.168.100.103,36579.0,53.96.17.85,23.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
369,1525879989.045404,Cvw6as1TQdgkz93Rdi,192.168.100.103,52778.0,205.241.243.223,9527.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
370,1525879934.860838,CdE7Ie4bOTmSXhnNwi,192.168.100.103,123.0,213.239.154.12,123.0,-,0.014733,48,48,-,-,0.0,Dd,1.0,76.0,1.0,76.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Benign
371,1525879935.015491,CCwe0z4g4Ijuy0CEU8,192.168.100.103,43763.0,142.207.86.232,32423.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
372,1525879990.045324,CzIUJh41flZsucEDZ4,192.168.100.103,56165.0,71.254.50.237,8080.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
373,1525879936.015675,CJ6kB33eFfYjNDuthi,192.168.100.103,43763.0,46.79.35.176,50013.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
374,1525879991.016772,CPV1NQkl7KDTp6H11,192.168.100.103,37154.0,76.215.21.143,23.0,-,2.998565,0,0,-,-,0.0,S,3.0,180.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
375,1525879991.025519,CWiBeL2rDyfgyCgM97,192.168.100.103,45158.0,119.103.153.35,2323.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
376,1525879991.045508,ClGrKf25pMmCVhqAk,192.168.100.103,44877.0,79.169.2.244,8080.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
377,1525879937.015375,CLvcy6bIsQ285JCj4,192.168.100.103,43763.0,200.119.112.16,12115.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
378,1525879992.016707,CpquDW3bQe5P6vZNek,192.168.100.103,58185.0,216.233.38.67,23.0,-,2.99882,0,0,-,-,0.0,S,3.0,180.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
379,1525879992.045442,C3RSMa1148mB0zMz2b,192.168.100.103,45797.0,71.105.128.141,23.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
380,1525879938.015542,C4luHV2aw7lhVBLNb3,192.168.100.103,43763.0,177.119.21.9,35955.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
381,1525879993.01664,CcFoIC2XfrqFLNG03f,192.168.100.103,42203.0,162.162.171.249,23.0,-,2.998821,0,0,-,-,0.0,S,3.0,180.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
382,1525879939.015483,Ch7XMcBindFxPe2G8,192.168.100.103,43763.0,226.224.82.172,63455.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
383,1525879994.025321,CZ2WnOtXNE4RroO13,192.168.100.103,54563.0,38.104.53.211,23.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
384,1525879994.04556,Cxn0xLR35j1dO0lj9,192.168.100.103,38488.0,198.132.147.133,33031.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
385,1525879940.015908,CaXCdv7vaBaMs4zy5,192.168.100.103,43763.0,192.246.12.121,23401.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
386,1525879995.025505,CKdU1I1RZFn3A622de,192.168.100.103,59363.0,77.157.151.210,23.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
387,1525879995.045494,CEuOCV2CF4adXsXtEl,192.168.100.103,43560.0,95.169.57.151,2323.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
388,1525879941.01535,CSpXcP1qvq4DgCT9da,192.168.100.103,43763.0,147.97.223.224,25262.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
389,1525879996.045428,CdFHIl2paYmx3mRuG3,192.168.100.103,56337.0,38.121.89.115,23.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
390,1525879941.159259,CWIC0r1RKtp7gIu4j3,147.97.27.145,11.0,192.168.100.103,0.0,-,0.0,0,0,-,-,0.0,-,1.0,56.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Benign
391,1525879942.015525,CSrKwC1WDJ9g2GAb14,192.168.100.103,43763.0,87.204.77.175,55341.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
392,1525879997.016379,C3YCGjhaRoiXWbnBd,192.168.100.103,60346.0,195.229.18.132,23.0,-,2.999063,0,0,-,-,0.0,S,3.0,180.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
393,1525879997.045362,CMm8my2ueB9Q4wfApg,192.168.100.103,36579.0,53.96.17.85,23.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
394,1525879942.062262,CcYzlg2LsQX8BqJsWe,87.204.77.175,3.0,192.168.100.103,3.0,-,0.0,0,0,-,-,0.0,-,1.0,68.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Benign
395,1525879943.015708,C4hWvALHCli4wDGl,192.168.100.103,43763.0,247.187.255.34,13792.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
396,1525879998.025557,Cxm3dm2eRzGdpWtEs2,192.168.100.103,37154.0,76.215.21.143,23.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
397,1525879944.015891,CRnLCt20QjB7NFBuMi,192.168.100.103,43763.0,239.144.163.27,16285.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
398,1525879999.025493,CRuzzV3fuAeiZRZCEk,192.168.100.103,58185.0,216.233.38.67,23.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
399,1525879999.04548,CwN8wH3oEx5aXfy4wk,192.168.100.103,45158.0,119.103.153.35,2323.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
400,1525879945.015823,CHP1KH2KbxafIuiSj2,192.168.100.103,43763.0,191.25.48.37,2279.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
401,1525880000.025426,CasED24tvIfrVAIFv9,192.168.100.103,42203.0,162.162.171.249,23.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
402,1525879946.016006,CyMV7C3oKcG4Qz1yai,192.168.100.103,43763.0,241.221.94.129,45966.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
403,1525880001.016366,CIoRPh44pHeXc9H9b2,192.168.100.103,49530.0,128.169.217.34,2323.0,-,2.999062,0,0,-,-,0.0,S,3.0,180.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
404,1525879947.015689,CHvglW22R3nbHW0N94,192.168.100.103,43763.0,201.201.71.2,9420.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
405,1525880002.045534,CdlYb72ziJJJbAACWd,192.168.100.103,54563.0,38.104.53.211,23.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
406,1525879948.015874,CROBxO2z6cKRfUgoE1,192.168.100.103,43763.0,105.69.113.36,54454.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
407,1525880003.016235,CqAabk3H5n6GcVAo17,192.168.100.103,40761.0,1.132.158.255,2323.0,-,2.999319,0,0,-,-,0.0,S,3.0,180.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
408,1525880003.045469,CbKLKx4auTggiJt1te,192.168.100.103,59363.0,77.157.151.210,23.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
409,1525879949.015806,Cl4oaj4HH3Y5kIiPrb,192.168.100.103,43763.0,247.169.197.182,34837.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
410,1525880004.025413,CIV4F24KQMdVDUtpo,192.168.100.103,60346.0,195.229.18.132,23.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
